group	colour	yend	showSelected1
1	#66C2A5	0.117283141241219	sous-entraînement
2	#FC8D62	0.117283141241219	validation
3	#66C2A5	0.117283141241219	sous-entraînement
4	#FC8D62	0.117283141241219	validation
5	#66C2A5	0.117283141241219	sous-entraînement
6	#FC8D62	0.117283141241219	validation
7	#66C2A5	0.117283141241219	sous-entraînement
8	#FC8D62	0.117283141241219	validation
9	#66C2A5	0.117283141241219	sous-entraînement
10	#FC8D62	0.117283141241219	validation
11	#66C2A5	0.117283141241219	sous-entraînement
12	#FC8D62	0.117283141241219	validation
13	#66C2A5	0.117283141241219	sous-entraînement
14	#66C2A5	0.117283141241219	sous-entraînement
15	#66C2A5	0.117283141241219	sous-entraînement
16	#66C2A5	0.117283141241219	sous-entraînement
17	#FC8D62	0.117283141241219	validation
18	#FC8D62	0.117283141241219	validation
19	#FC8D62	0.117283141241219	validation
20	#66C2A5	0.117283141241219	sous-entraînement
21	#FC8D62	0.117283141241219	validation
22	#FC8D62	0.117283141241219	validation
23	#FC8D62	0.117283141241219	validation
24	#66C2A5	0.117283141241219	sous-entraînement
25	#FC8D62	0.117283141241219	validation
26	#66C2A5	0.117283141241219	sous-entraînement
27	#FC8D62	0.117283141241219	validation
28	#66C2A5	0.117283141241219	sous-entraînement
29	#66C2A5	0.117283141241219	sous-entraînement
30	#66C2A5	0.117283141241219	sous-entraînement
31	#FC8D62	0.117283141241219	validation
32	#66C2A5	0.117283141241219	sous-entraînement
33	#FC8D62	0.117283141241219	validation
34	#FC8D62	0.117283141241219	validation
35	#FC8D62	0.117283141241219	validation
36	#66C2A5	0.117283141241219	sous-entraînement
37	#FC8D62	0.117283141241219	validation
38	#66C2A5	0.117283141241219	sous-entraînement
39	#66C2A5	0.117283141241219	sous-entraînement
40	#66C2A5	0.117283141241219	sous-entraînement
41	#66C2A5	0.117283141241219	sous-entraînement
42	#FC8D62	0.117283141241219	validation
43	#FC8D62	0.117283141241219	validation
44	#66C2A5	0.117283141241219	sous-entraînement
45	#66C2A5	0.117283141241219	sous-entraînement
46	#FC8D62	0.117283141241219	validation
47	#FC8D62	0.117283141241219	validation
48	#66C2A5	0.117283141241219	sous-entraînement
49	#FC8D62	0.117283141241219	validation
50	#FC8D62	0.117283141241219	validation
