group	colour	yend	showSelected1
1	#FC8D62	-0.574959830453332	validation
2	#66C2A5	-0.574959830453332	sous-entraînement
3	#FC8D62	-0.574959830453332	validation
4	#66C2A5	-0.574959830453332	sous-entraînement
5	#66C2A5	-0.574959830453332	sous-entraînement
6	#FC8D62	-0.574959830453332	validation
7	#66C2A5	-0.574959830453332	sous-entraînement
8	#66C2A5	-0.574959830453332	sous-entraînement
9	#66C2A5	-0.574959830453332	sous-entraînement
10	#66C2A5	-0.574959830453332	sous-entraînement
11	#FC8D62	-0.574959830453332	validation
12	#FC8D62	-0.574959830453332	validation
13	#FC8D62	0.254769692094864	validation
14	#FC8D62	0.254769692094864	validation
15	#66C2A5	0.254769692094864	sous-entraînement
16	#66C2A5	0.254769692094864	sous-entraînement
17	#FC8D62	0.254769692094864	validation
18	#66C2A5	0.254769692094864	sous-entraînement
19	#66C2A5	0.254769692094864	sous-entraînement
20	#FC8D62	0.254769692094864	validation
21	#66C2A5	-0.750572928793083	sous-entraînement
22	#66C2A5	-0.750572928793083	sous-entraînement
23	#FC8D62	-0.750572928793083	validation
24	#66C2A5	-0.91974962876008	sous-entraînement
25	#FC8D62	-0.91974962876008	validation
26	#66C2A5	-0.91974962876008	sous-entraînement
27	#FC8D62	-0.91974962876008	validation
28	#FC8D62	-0.91974962876008	validation
29	#66C2A5	-0.91974962876008	sous-entraînement
30	#FC8D62	-0.91974962876008	validation
31	#FC8D62	-0.91974962876008	validation
32	#FC8D62	1.57285495815028	validation
33	#FC8D62	1.57285495815028	validation
34	#66C2A5	1.57285495815028	sous-entraînement
35	#66C2A5	1.57285495815028	sous-entraînement
36	#FC8D62	1.57285495815028	validation
37	#66C2A5	1.57285495815028	sous-entraînement
38	#66C2A5	1.57285495815028	sous-entraînement
39	#FC8D62	1.57285495815028	validation
40	#66C2A5	1.57285495815028	sous-entraînement
41	#66C2A5	0.380552278150103	sous-entraînement
42	#FC8D62	0.380552278150103	validation
43	#FC8D62	0.380552278150103	validation
44	#66C2A5	0.380552278150103	sous-entraînement
45	#FC8D62	0.380552278150103	validation
46	#FC8D62	0.380552278150103	validation
47	#FC8D62	0.380552278150103	validation
48	#66C2A5	0.380552278150103	sous-entraînement
49	#FC8D62	0.380552278150103	validation
50	#66C2A5	0.380552278150103	sous-entraînement
