group	colour	yend	showSelected1
1	#66C2A5	-0.621840103568287	sous-entraînement
2	#66C2A5	-0.621840103568287	sous-entraînement
3	#66C2A5	-0.621840103568287	sous-entraînement
4	#FC8D62	-0.621840103568287	validation
5	#66C2A5	-0.621840103568287	sous-entraînement
6	#FC8D62	-0.621840103568287	validation
7	#66C2A5	-0.621840103568287	sous-entraînement
8	#66C2A5	-0.621840103568287	sous-entraînement
9	#FC8D62	-0.621840103568287	validation
10	#FC8D62	-0.621840103568287	validation
11	#FC8D62	0.222627647863225	validation
12	#66C2A5	0.222627647863225	sous-entraînement
13	#FC8D62	0.222627647863225	validation
14	#66C2A5	-0.0378266644956677	sous-entraînement
15	#FC8D62	-0.0378266644956677	validation
16	#66C2A5	0.222457703526225	sous-entraînement
17	#FC8D62	0.222457703526225	validation
18	#FC8D62	0.222457703526225	validation
19	#66C2A5	0.222457703526225	sous-entraînement
20	#FC8D62	0.222457703526225	validation
21	#66C2A5	-0.781849675647777	sous-entraînement
22	#FC8D62	-0.781849675647777	validation
23	#66C2A5	-0.781849675647777	sous-entraînement
24	#FC8D62	-0.781849675647777	validation
25	#66C2A5	-0.781849675647777	sous-entraînement
26	#FC8D62	-0.781849675647777	validation
27	#FC8D62	-0.781849675647777	validation
28	#FC8D62	-0.781849675647777	validation
29	#FC8D62	1.64907647748072	validation
30	#FC8D62	1.64907647748072	validation
31	#66C2A5	1.64907647748072	sous-entraînement
32	#66C2A5	1.64907647748072	sous-entraînement
33	#66C2A5	1.64907647748072	sous-entraînement
34	#66C2A5	1.64907647748072	sous-entraînement
35	#FC8D62	1.64907647748072	validation
36	#FC8D62	1.64907647748072	validation
37	#FC8D62	1.64907647748072	validation
38	#FC8D62	1.64907647748072	validation
39	#66C2A5	1.64907647748072	sous-entraînement
40	#FC8D62	1.64907647748072	validation
41	#FC8D62	0.347417124578216	validation
42	#66C2A5	0.347417124578216	sous-entraînement
43	#66C2A5	0.347417124578216	sous-entraînement
44	#66C2A5	0.347417124578216	sous-entraînement
45	#66C2A5	0.347417124578216	sous-entraînement
46	#66C2A5	0.347417124578216	sous-entraînement
47	#FC8D62	0.347417124578216	validation
48	#66C2A5	0.347417124578216	sous-entraînement
49	#FC8D62	0.347417124578216	validation
50	#66C2A5	0.347417124578216	sous-entraînement
