group	colour	yend	showSelected1
1	#66C2A5	-0.60521689576063	sous-entraînement
2	#FC8D62	-0.60521689576063	validation
3	#FC8D62	-0.60521689576063	validation
4	#66C2A5	-0.60521689576063	sous-entraînement
5	#66C2A5	-0.60521689576063	sous-entraînement
6	#66C2A5	-0.60521689576063	sous-entraînement
7	#FC8D62	-0.60521689576063	validation
8	#66C2A5	-0.60521689576063	sous-entraînement
9	#66C2A5	-0.60521689576063	sous-entraînement
10	#66C2A5	-0.60521689576063	sous-entraînement
11	#FC8D62	-0.60521689576063	validation
12	#FC8D62	-0.60521689576063	validation
13	#FC8D62	0.246739903506076	validation
14	#FC8D62	0.246739903506076	validation
15	#66C2A5	0.246739903506076	sous-entraînement
16	#FC8D62	0.246739903506076	validation
17	#66C2A5	0.246739903506076	sous-entraînement
18	#FC8D62	0.246739903506076	validation
19	#66C2A5	0.246739903506076	sous-entraînement
20	#66C2A5	0.246739903506076	sous-entraînement
21	#66C2A5	-0.785951494661377	sous-entraînement
22	#FC8D62	-0.785951494661377	validation
23	#66C2A5	-0.785951494661377	sous-entraînement
24	#66C2A5	-0.956158598625646	sous-entraînement
25	#FC8D62	-0.956158598625646	validation
26	#FC8D62	-0.956158598625646	validation
27	#66C2A5	-0.956158598625646	sous-entraînement
28	#66C2A5	-0.956158598625646	sous-entraînement
29	#FC8D62	-0.956158598625646	validation
30	#66C2A5	-0.793834456390077	sous-entraînement
31	#FC8D62	-0.793834456390077	validation
32	#FC8D62	-0.793834456390077	validation
33	#FC8D62	-0.793834456390077	validation
34	#FC8D62	1.59374384318604	validation
35	#FC8D62	1.59374384318604	validation
36	#66C2A5	1.59374384318604	sous-entraînement
37	#66C2A5	1.59374384318604	sous-entraînement
38	#FC8D62	1.59374384318604	validation
39	#FC8D62	1.59374384318604	validation
40	#66C2A5	1.59374384318604	sous-entraînement
41	#66C2A5	0.298564605677799	sous-entraînement
42	#66C2A5	0.298564605677799	sous-entraînement
43	#FC8D62	0.298564605677799	validation
44	#FC8D62	0.298564605677799	validation
45	#FC8D62	0.298564605677799	validation
46	#66C2A5	0.298564605677799	sous-entraînement
47	#FC8D62	0.298564605677799	validation
48	#FC8D62	0.298564605677799	validation
49	#66C2A5	0.298564605677799	sous-entraînement
50	#66C2A5	0.417618544460782	sous-entraînement
