group	colour	yend	showSelected1
1	#66C2A5	-0.485741544691698	sous-entraînement
2	#66C2A5	-0.485741544691698	sous-entraînement
3	#FC8D62	-0.485741544691698	validation
4	#FC8D62	-0.485741544691698	validation
5	#FC8D62	-0.485741544691698	validation
6	#66C2A5	-0.485741544691698	sous-entraînement
7	#66C2A5	-0.485741544691698	sous-entraînement
8	#FC8D62	-0.485741544691698	validation
9	#FC8D62	-0.485741544691698	validation
10	#FC8D62	-0.485741544691698	validation
11	#66C2A5	-0.485741544691698	sous-entraînement
12	#66C2A5	-0.485741544691698	sous-entraînement
13	#FC8D62	-0.485741544691698	validation
14	#66C2A5	-0.485741544691698	sous-entraînement
15	#FC8D62	-0.485741544691698	validation
16	#FC8D62	-0.485741544691698	validation
17	#FC8D62	-0.485741544691698	validation
18	#FC8D62	-0.485741544691698	validation
19	#66C2A5	-0.485741544691698	sous-entraînement
20	#FC8D62	-0.485741544691698	validation
21	#66C2A5	-0.485741544691698	sous-entraînement
22	#66C2A5	-0.485741544691698	sous-entraînement
23	#FC8D62	-0.485741544691698	validation
24	#FC8D62	-0.485741544691698	validation
25	#FC8D62	-0.485741544691698	validation
26	#66C2A5	-0.485741544691698	sous-entraînement
27	#FC8D62	-0.485741544691698	validation
28	#66C2A5	-0.485741544691698	sous-entraînement
29	#66C2A5	-0.485741544691698	sous-entraînement
30	#66C2A5	-0.485741544691698	sous-entraînement
31	#66C2A5	1.60351046323712	sous-entraînement
32	#66C2A5	1.60351046323712	sous-entraînement
33	#66C2A5	1.60351046323712	sous-entraînement
34	#FC8D62	1.60351046323712	validation
35	#66C2A5	1.60351046323712	sous-entraînement
36	#FC8D62	1.60351046323712	validation
37	#66C2A5	1.60351046323712	sous-entraînement
38	#66C2A5	1.60351046323712	sous-entraînement
39	#FC8D62	1.60351046323712	validation
40	#66C2A5	1.60351046323712	sous-entraînement
41	#66C2A5	0.360301656179849	sous-entraînement
42	#66C2A5	0.360301656179849	sous-entraînement
43	#FC8D62	0.360301656179849	validation
44	#FC8D62	0.360301656179849	validation
45	#FC8D62	0.360301656179849	validation
46	#FC8D62	0.360301656179849	validation
47	#FC8D62	0.360301656179849	validation
48	#66C2A5	0.360301656179849	sous-entraînement
49	#FC8D62	0.360301656179849	validation
50	#66C2A5	0.360301656179849	sous-entraînement
