group	colour	yend	showSelected1
1	#FC8D62	-0.584451272205117	validation
2	#FC8D62	-0.584451272205117	validation
3	#FC8D62	-0.584451272205117	validation
4	#66C2A5	-0.584451272205117	sous-entraînement
5	#66C2A5	-0.584451272205117	sous-entraînement
6	#66C2A5	-0.584451272205117	sous-entraînement
7	#FC8D62	-0.584451272205117	validation
8	#FC8D62	-0.584451272205117	validation
9	#66C2A5	-0.584451272205117	sous-entraînement
10	#FC8D62	-0.584451272205117	validation
11	#66C2A5	0.252255204669437	sous-entraînement
12	#FC8D62	0.252255204669437	validation
13	#66C2A5	0.252255204669437	sous-entraînement
14	#FC8D62	0.252255204669437	validation
15	#66C2A5	0.252255204669437	sous-entraînement
16	#FC8D62	0.252255204669437	validation
17	#FC8D62	0.252255204669437	validation
18	#FC8D62	0.252255204669437	validation
19	#66C2A5	0.252255204669437	sous-entraînement
20	#66C2A5	0.252255204669437	sous-entraînement
21	#66C2A5	-0.826127552083572	sous-entraînement
22	#FC8D62	-0.826127552083572	validation
23	#FC8D62	-0.826127552083572	validation
24	#FC8D62	-0.826127552083572	validation
25	#FC8D62	-0.826127552083572	validation
26	#FC8D62	-0.826127552083572	validation
27	#66C2A5	-0.826127552083572	sous-entraînement
28	#FC8D62	-0.826127552083572	validation
29	#66C2A5	-0.826127552083572	sous-entraînement
30	#FC8D62	-0.826127552083572	validation
31	#FC8D62	-0.826127552083572	validation
32	#FC8D62	-0.826127552083572	validation
33	#FC8D62	1.55970159400326	validation
34	#FC8D62	1.55970159400326	validation
35	#66C2A5	1.55970159400326	sous-entraînement
36	#66C2A5	1.55970159400326	sous-entraînement
37	#66C2A5	1.55970159400326	sous-entraînement
38	#FC8D62	1.55970159400326	validation
39	#FC8D62	1.55970159400326	validation
40	#66C2A5	1.55970159400326	sous-entraînement
41	#66C2A5	0.340360937204206	sous-entraînement
42	#66C2A5	0.340360937204206	sous-entraînement
43	#66C2A5	0.340360937204206	sous-entraînement
44	#66C2A5	0.340360937204206	sous-entraînement
45	#66C2A5	0.340360937204206	sous-entraînement
46	#66C2A5	0.340360937204206	sous-entraînement
47	#FC8D62	0.340360937204206	validation
48	#66C2A5	0.340360937204206	sous-entraînement
49	#66C2A5	0.340360937204206	sous-entraînement
50	#66C2A5	0.340360937204206	sous-entraînement
