group	colour	yend	showSelected1
1	#66C2A5	-0.419789437616038	sous-entraînement
2	#66C2A5	-0.419789437616038	sous-entraînement
3	#FC8D62	-0.419789437616038	validation
4	#FC8D62	-0.419789437616038	validation
5	#FC8D62	-0.419789437616038	validation
6	#FC8D62	-0.419789437616038	validation
7	#FC8D62	-0.419789437616038	validation
8	#FC8D62	-0.419789437616038	validation
9	#FC8D62	-0.419789437616038	validation
10	#66C2A5	-0.419789437616038	sous-entraînement
11	#66C2A5	-0.419789437616038	sous-entraînement
12	#66C2A5	-0.419789437616038	sous-entraînement
13	#FC8D62	-0.419789437616038	validation
14	#FC8D62	-0.419789437616038	validation
15	#FC8D62	-0.419789437616038	validation
16	#FC8D62	-0.419789437616038	validation
17	#66C2A5	-0.419789437616038	sous-entraînement
18	#66C2A5	-0.419789437616038	sous-entraînement
19	#FC8D62	-0.419789437616038	validation
20	#66C2A5	-0.419789437616038	sous-entraînement
21	#FC8D62	-0.419789437616038	validation
22	#66C2A5	-0.419789437616038	sous-entraînement
23	#FC8D62	-0.419789437616038	validation
24	#66C2A5	-0.419789437616038	sous-entraînement
25	#66C2A5	-0.419789437616038	sous-entraînement
26	#66C2A5	-0.419789437616038	sous-entraînement
27	#FC8D62	-0.419789437616038	validation
28	#66C2A5	-0.419789437616038	sous-entraînement
29	#FC8D62	-0.419789437616038	validation
30	#66C2A5	-0.419789437616038	sous-entraînement
31	#FC8D62	-0.419789437616038	validation
32	#FC8D62	0.895902524043756	validation
33	#66C2A5	0.895902524043756	sous-entraînement
34	#66C2A5	0.895902524043756	sous-entraînement
35	#66C2A5	0.895902524043756	sous-entraînement
36	#FC8D62	0.895902524043756	validation
37	#66C2A5	0.895902524043756	sous-entraînement
38	#66C2A5	0.895902524043756	sous-entraînement
39	#FC8D62	0.895902524043756	validation
40	#FC8D62	0.895902524043756	validation
41	#66C2A5	0.895902524043756	sous-entraînement
42	#66C2A5	0.895902524043756	sous-entraînement
43	#66C2A5	0.895902524043756	sous-entraînement
44	#66C2A5	0.895902524043756	sous-entraînement
45	#66C2A5	0.895902524043756	sous-entraînement
46	#FC8D62	0.895902524043756	validation
47	#66C2A5	0.895902524043756	sous-entraînement
48	#FC8D62	0.895902524043756	validation
49	#FC8D62	0.895902524043756	validation
50	#FC8D62	0.895902524043756	validation
