group	y
1	-0.319827441499315
2	-0.319827441499315
3	-0.319827441499315
4	-0.319827441499315
5	-0.319827441499315
6	-0.319827441499315
7	-0.319827441499315
8	-0.319827441499315
9	-0.319827441499315
10	-0.319827441499315
11	-0.319827441499315
12	-0.319827441499315
13	-0.319827441499315
14	-0.319827441499315
15	-0.319827441499315
16	-0.319827441499315
17	-0.319827441499315
18	-0.319827441499315
19	-0.319827441499315
20	-0.319827441499315
21	-0.319827441499315
22	-0.319827441499315
23	-0.319827441499315
24	-0.319827441499315
25	-0.319827441499315
26	-0.319827441499315
27	-0.319827441499315
28	-0.319827441499315
29	-0.319827441499315
30	-0.319827441499315
31	-0.319827441499315
32	-0.319827441499315
33	-0.319827441499315
34	-0.319827441499315
35	-0.319827441499315
36	-0.319827441499315
37	-0.319827441499315
38	-0.319827441499315
39	-0.845521066799444
40	-0.845521066799444
41	-0.845521066799444
42	-0.845521066799444
43	-0.845521066799444
44	-0.845521066799444
45	-0.845521066799444
46	-0.845521066799444
47	-0.845521066799444
48	-0.845521066799444
49	-0.845521066799444
50	-0.845521066799444
51	-0.845521066799444
52	-0.845521066799444
53	-0.845521066799444
54	-0.845521066799444
55	-0.845521066799444
56	-0.845521066799444
57	-0.845521066799444
58	-0.845521066799444
59	-0.845521066799444
60	-0.845521066799444
61	-0.845521066799444
62	-0.845521066799444
63	1.58853165078622
64	1.58853165078622
65	1.58853165078622
66	1.58853165078622
67	1.58853165078622
68	1.58853165078622
69	1.58853165078622
70	1.58853165078622
71	1.58853165078622
72	1.58853165078622
73	1.58853165078622
74	1.58853165078622
75	1.58853165078622
76	1.58853165078622
77	1.58853165078622
78	1.58853165078622
79	1.58853165078622
80	1.58853165078622
81	0.348680594068138
82	0.348680594068138
83	0.348680594068138
84	0.348680594068138
85	0.348680594068138
86	0.348680594068138
87	0.348680594068138
88	0.348680594068138
89	0.348680594068138
90	0.348680594068138
91	0.348680594068138
92	0.348680594068138
93	0.348680594068138
94	0.348680594068138
95	0.348680594068138
96	0.348680594068138
97	0.348680594068138
98	0.348680594068138
99	0.348680594068138
100	0.348680594068138
