group	colour	yend	showSelected1
1	#66C2A5	0.170024681890051	sous-entraînement
2	#66C2A5	0.170024681890051	sous-entraînement
3	#FC8D62	0.170024681890051	validation
4	#66C2A5	0.170024681890051	sous-entraînement
5	#FC8D62	0.170024681890051	validation
6	#66C2A5	0.170024681890051	sous-entraînement
7	#66C2A5	0.170024681890051	sous-entraînement
8	#FC8D62	0.170024681890051	validation
9	#FC8D62	0.170024681890051	validation
10	#66C2A5	0.170024681890051	sous-entraînement
11	#66C2A5	0.170024681890051	sous-entraînement
12	#FC8D62	0.170024681890051	validation
13	#FC8D62	0.170024681890051	validation
14	#FC8D62	0.170024681890051	validation
15	#66C2A5	0.170024681890051	sous-entraînement
16	#66C2A5	0.170024681890051	sous-entraînement
17	#FC8D62	0.170024681890051	validation
18	#FC8D62	0.170024681890051	validation
19	#FC8D62	0.170024681890051	validation
20	#FC8D62	0.170024681890051	validation
21	#66C2A5	0.170024681890051	sous-entraînement
22	#66C2A5	0.170024681890051	sous-entraînement
23	#FC8D62	0.170024681890051	validation
24	#66C2A5	0.170024681890051	sous-entraînement
25	#66C2A5	0.170024681890051	sous-entraînement
26	#FC8D62	0.170024681890051	validation
27	#FC8D62	0.170024681890051	validation
28	#FC8D62	0.170024681890051	validation
29	#FC8D62	0.170024681890051	validation
30	#FC8D62	0.170024681890051	validation
31	#66C2A5	0.170024681890051	sous-entraînement
32	#66C2A5	0.170024681890051	sous-entraînement
33	#FC8D62	0.170024681890051	validation
34	#FC8D62	0.170024681890051	validation
35	#FC8D62	0.170024681890051	validation
36	#66C2A5	0.170024681890051	sous-entraînement
37	#66C2A5	0.170024681890051	sous-entraînement
38	#FC8D62	0.170024681890051	validation
39	#FC8D62	0.170024681890051	validation
40	#66C2A5	0.170024681890051	sous-entraînement
41	#66C2A5	0.170024681890051	sous-entraînement
42	#66C2A5	0.170024681890051	sous-entraînement
43	#66C2A5	0.170024681890051	sous-entraînement
44	#FC8D62	0.170024681890051	validation
45	#66C2A5	0.170024681890051	sous-entraînement
46	#66C2A5	0.170024681890051	sous-entraînement
47	#FC8D62	0.170024681890051	validation
48	#66C2A5	0.170024681890051	sous-entraînement
49	#FC8D62	0.170024681890051	validation
50	#66C2A5	0.170024681890051	sous-entraînement
