group	colour	yend	showSelected1
1	#FC8D62	-0.372379412774386	validation
2	#FC8D62	-0.372379412774386	validation
3	#66C2A5	-0.372379412774386	sous-entraînement
4	#FC8D62	-0.372379412774386	validation
5	#66C2A5	-0.372379412774386	sous-entraînement
6	#FC8D62	-0.372379412774386	validation
7	#FC8D62	-0.372379412774386	validation
8	#66C2A5	-0.372379412774386	sous-entraînement
9	#66C2A5	-0.372379412774386	sous-entraînement
10	#FC8D62	-0.372379412774386	validation
11	#FC8D62	-0.372379412774386	validation
12	#66C2A5	-0.372379412774386	sous-entraînement
13	#66C2A5	-0.372379412774386	sous-entraînement
14	#66C2A5	-0.372379412774386	sous-entraînement
15	#FC8D62	-0.372379412774386	validation
16	#FC8D62	-0.372379412774386	validation
17	#66C2A5	-0.372379412774386	sous-entraînement
18	#66C2A5	-0.372379412774386	sous-entraînement
19	#66C2A5	-0.372379412774386	sous-entraînement
20	#66C2A5	-0.372379412774386	sous-entraînement
21	#FC8D62	-0.372379412774386	validation
22	#FC8D62	-0.372379412774386	validation
23	#66C2A5	-0.372379412774386	sous-entraînement
24	#FC8D62	-0.372379412774386	validation
25	#FC8D62	-0.372379412774386	validation
26	#66C2A5	-0.372379412774386	sous-entraînement
27	#66C2A5	-0.372379412774386	sous-entraînement
28	#66C2A5	-0.372379412774386	sous-entraînement
29	#66C2A5	-0.372379412774386	sous-entraînement
30	#66C2A5	-0.372379412774386	sous-entraînement
31	#FC8D62	-0.372379412774386	validation
32	#FC8D62	1.13069613999289	validation
33	#66C2A5	1.13069613999289	sous-entraînement
34	#66C2A5	1.13069613999289	sous-entraînement
35	#66C2A5	1.13069613999289	sous-entraînement
36	#FC8D62	1.13069613999289	validation
37	#FC8D62	1.13069613999289	validation
38	#66C2A5	1.13069613999289	sous-entraînement
39	#66C2A5	1.13069613999289	sous-entraînement
40	#FC8D62	1.13069613999289	validation
41	#FC8D62	1.13069613999289	validation
42	#FC8D62	1.13069613999289	validation
43	#FC8D62	1.13069613999289	validation
44	#66C2A5	1.13069613999289	sous-entraînement
45	#FC8D62	1.13069613999289	validation
46	#FC8D62	1.13069613999289	validation
47	#66C2A5	1.13069613999289	sous-entraînement
48	#FC8D62	1.13069613999289	validation
49	#66C2A5	1.13069613999289	sous-entraînement
50	#FC8D62	1.13069613999289	validation
