group	colour	yend	showSelected1
1	#FC8D62	-0.219450051675509	validation
2	#66C2A5	-0.219450051675509	sous-entraînement
3	#66C2A5	-0.219450051675509	sous-entraînement
4	#66C2A5	-0.219450051675509	sous-entraînement
5	#FC8D62	-0.219450051675509	validation
6	#FC8D62	-0.219450051675509	validation
7	#66C2A5	-0.219450051675509	sous-entraînement
8	#FC8D62	-0.219450051675509	validation
9	#66C2A5	-0.219450051675509	sous-entraînement
10	#66C2A5	-0.219450051675509	sous-entraînement
11	#66C2A5	-0.219450051675509	sous-entraînement
12	#FC8D62	-0.219450051675509	validation
13	#66C2A5	-0.219450051675509	sous-entraînement
14	#FC8D62	-0.219450051675509	validation
15	#66C2A5	-0.219450051675509	sous-entraînement
16	#66C2A5	-0.219450051675509	sous-entraînement
17	#FC8D62	-0.219450051675509	validation
18	#FC8D62	-0.219450051675509	validation
19	#FC8D62	-0.219450051675509	validation
20	#66C2A5	-0.219450051675509	sous-entraînement
21	#FC8D62	-0.219450051675509	validation
22	#66C2A5	-0.841243258459518	sous-entraînement
23	#FC8D62	-0.841243258459518	validation
24	#FC8D62	-0.841243258459518	validation
25	#66C2A5	-0.841243258459518	sous-entraînement
26	#FC8D62	-0.841243258459518	validation
27	#66C2A5	-0.841243258459518	sous-entraînement
28	#66C2A5	-0.841243258459518	sous-entraînement
29	#FC8D62	-0.841243258459518	validation
30	#FC8D62	1.63381623126889	validation
31	#66C2A5	1.63381623126889	sous-entraînement
32	#66C2A5	1.63381623126889	sous-entraînement
33	#66C2A5	1.63381623126889	sous-entraînement
34	#FC8D62	1.63381623126889	validation
35	#FC8D62	1.63381623126889	validation
36	#66C2A5	1.63381623126889	sous-entraînement
37	#66C2A5	1.63381623126889	sous-entraînement
38	#FC8D62	1.63381623126889	validation
39	#66C2A5	1.63381623126889	sous-entraînement
40	#66C2A5	1.63381623126889	sous-entraînement
41	#FC8D62	1.63381623126889	validation
42	#FC8D62	0.3675504505463	validation
43	#66C2A5	0.3675504505463	sous-entraînement
44	#66C2A5	0.3675504505463	sous-entraînement
45	#FC8D62	0.3675504505463	validation
46	#FC8D62	0.3675504505463	validation
47	#FC8D62	0.3675504505463	validation
48	#FC8D62	0.3675504505463	validation
49	#66C2A5	0.3675504505463	sous-entraînement
50	#FC8D62	0.3675504505463	validation
