group	colour	yend	showSelected1
1	#66C2A5	-0.691152290603001	sous-entraînement
2	#FC8D62	-0.691152290603001	validation
3	#66C2A5	-0.691152290603001	sous-entraînement
4	#FC8D62	-0.691152290603001	validation
5	#FC8D62	-0.691152290603001	validation
6	#66C2A5	-0.691152290603001	sous-entraînement
7	#FC8D62	-0.691152290603001	validation
8	#FC8D62	-0.691152290603001	validation
9	#FC8D62	-0.691152290603001	validation
10	#66C2A5	-0.691152290603001	sous-entraînement
11	#FC8D62	-0.691152290603001	validation
12	#66C2A5	0.219984581283091	sous-entraînement
13	#FC8D62	0.219984581283091	validation
14	#FC8D62	0.219984581283091	validation
15	#66C2A5	0.219984581283091	sous-entraînement
16	#66C2A5	0.219984581283091	sous-entraînement
17	#66C2A5	0.219984581283091	sous-entraînement
18	#FC8D62	0.219984581283091	validation
19	#FC8D62	0.219984581283091	validation
20	#FC8D62	-0.750572928793083	validation
21	#66C2A5	-0.750572928793083	sous-entraînement
22	#66C2A5	-0.750572928793083	sous-entraînement
23	#66C2A5	-0.874452959705734	sous-entraînement
24	#66C2A5	-0.874452959705734	sous-entraînement
25	#FC8D62	-0.874452959705734	validation
26	#66C2A5	-0.874452959705734	sous-entraînement
27	#FC8D62	-0.874452959705734	validation
28	#FC8D62	-0.874452959705734	validation
29	#FC8D62	-0.874452959705734	validation
30	#66C2A5	-0.874452959705734	sous-entraînement
31	#66C2A5	1.60693469451987	sous-entraînement
32	#66C2A5	1.60693469451987	sous-entraînement
33	#FC8D62	1.60693469451987	validation
34	#FC8D62	1.60693469451987	validation
35	#66C2A5	1.60693469451987	sous-entraînement
36	#FC8D62	1.60693469451987	validation
37	#FC8D62	1.60693469451987	validation
38	#66C2A5	1.60693469451987	sous-entraînement
39	#FC8D62	1.60693469451987	validation
40	#66C2A5	1.60693469451987	sous-entraînement
41	#FC8D62	1.60693469451987	validation
42	#FC8D62	0.382099488065938	validation
43	#66C2A5	0.382099488065938	sous-entraînement
44	#66C2A5	0.382099488065938	sous-entraînement
45	#FC8D62	0.382099488065938	validation
46	#FC8D62	0.382099488065938	validation
47	#66C2A5	0.382099488065938	sous-entraînement
48	#66C2A5	0.382099488065938	sous-entraînement
49	#66C2A5	0.382099488065938	sous-entraînement
50	#66C2A5	0.382099488065938	sous-entraînement
